Number of Records,Created At,Entities Str,From User,From User Id Str,Geo Coordinates,Id Str,In Reply To Screen Name,In Reply To Status Id Str,In Reply To User Id Str,Profile Image Url,Source,Status Url,Text,Time,User Followers Count,User Friends Count,User Lang,User Location
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",FunneyTwitz,722703213724569601,,805889087441760256,,,,http://pbs.twimg.com/profile_images/782115332940963840/Zh8_OzQP_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/FunneyTwitz/statuses/805889087441760256,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,9039,9924,en,
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",ajeetyadav14695,757453408315899904,,805889084199534592,,,,http://pbs.twimg.com/profile_images/794415104796176384/ua83YYcm_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/ajeetyadav14695/statuses/805889084199534592,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,11309,12402,en,
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",divyabharti_,755618679769870336,,805889087550865410,,,,http://pbs.twimg.com/profile_images/755619641678893056/2cRiai4u_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/divyabharti_/statuses/805889087550865410,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,7960,8504,en,"Bihar, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",_sandy_girls,736613891635961856,,805889084195368960,,,,http://pbs.twimg.com/profile_images/736614542482907136/5b5dYX7H_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/_sandy_girls/statuses/805889084195368960,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,10049,10784,en,"Haora, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",amitkumar86511,4576398493,,805889084447080448,,,,http://pbs.twimg.com/profile_images/688580634403422208/dM9w801__normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/amitkumar86511/statuses/805889084447080448,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,5123,5126,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",_sukeshkumar,736533882175029252,,805889084178644992,,,,http://pbs.twimg.com/profile_images/736538332167966720/8kfYkihX_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/_sukeshkumar/statuses/805889084178644992,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,11705,12285,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",divankerkumar,743403845145944064,,805889087445925888,,,,http://pbs.twimg.com/profile_images/743404803800203268/iryrz7wZ_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/divankerkumar/statuses/805889087445925888,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,9235,9886,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",masivethoughts,742646000972500992,,805889087471128576,,,,http://pbs.twimg.com/profile_images/743452308927700992/2_IK7_vw_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/masivethoughts/statuses/805889087471128576,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,8621,9144,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",girlempire1,756839196879310848,,805889087445995520,,,,http://pbs.twimg.com/profile_images/757930905847537664/2JPUwyZI_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/girlempire1/statuses/805889087445995520,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,9327,8649,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",battleground_a1,765527352147259392,,805889084723863552,,,,http://pbs.twimg.com/profile_images/765528130953981952/QsJqgpGn_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/battleground_a1/statuses/805889084723863552,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,8190,8219,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",lovegroup13,739333854641545216,,805889087454396416,,,,http://pbs.twimg.com/profile_images/775951674590375936/JliYGvT-_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/lovegroup13/statuses/805889087454396416,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,10261,12281,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",amazingsthought,742641874519756800,,805889084321189888,,,,http://pbs.twimg.com/profile_images/779710294603943937/4WhBnZN1_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/amazingsthought/statuses/805889084321189888,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,7680,8213,en,India
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",Fresh60695711,782441976683790338,,805889087462785026,,,,http://pbs.twimg.com/profile_images/804143300189949952/kuN_M3_y_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/Fresh60695711/statuses/805889087462785026,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,9753,9826,en,"Khand, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",Lays16708974,782447750952718336,,805889087466979328,,,,http://pbs.twimg.com/profile_images/804143448739614720/a7kQn7VR_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/Lays16708974/statuses/805889087466979328,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,7922,7678,en,"Kothi, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",ankumari_rt,749107449269932033,,805889084535078913,,,,http://pbs.twimg.com/profile_images/749110024794873856/lxcKI4-u_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/ankumari_rt/statuses/805889084535078913,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,7687,8235,en,patna
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",govindkumarbab1,731492387491483648,,805889087454330882,,,,http://pbs.twimg.com/profile_images/731493761214091265/L125ez2w_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/govindkumarbab1/statuses/805889087454330882,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,11564,12984,en,"Patna City Outer, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",_saimathought,735682785529069568,,805889084115677184,,,,http://pbs.twimg.com/profile_images/735685763052896261/M9sUJoLB_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/_saimathought/statuses/805889084115677184,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,13453,13968,en,"Patna, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",letap1211,755596689474408448,,805889087496298496,,,,http://pbs.twimg.com/profile_images/778995286719000576/OUJ_PkuZ_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/letap1211/statuses/805889087496298496,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,7977,8405,en,"Patna, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""textporns"",""name"":""Text Power"",""id"":741978219008647200,""id_str"":""741978219008647168"",""indices"":[3,13]}],""urls"":[{""url"":""https://t.co/NjwrkpP1eh"",""expanded_url"":""http://bit.ly/2dLu1lH"",""display_url"":""bit.ly/2dLu1lH"",""indices"":[99,122]}]}",diptistweet,736611205150691328,,805889087458537472,,,,http://pbs.twimg.com/profile_images/736612116887523328/L3jJJYHe_normal.jpg,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://twitter.com/diptistweet/statuses/805889087458537472,"RT @textporns: Trump Has A Super Sexy Daughter And That's Probably The Best Thing About Him,./;';

https://t.co/NjwrkpP1eh",05-Dec-16 9:38:25 PM,11219,11912,en,"West Bengal, India"
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""NYCMayor"",""name"":""Bill de Blasio"",""id"":19834403,""id_str"":""19834403"",""indices"":[3,12]}],""urls"":[]}",klgillum,1936045178,,805889086514872320,,,,http://pbs.twimg.com/profile_images/378800000549752053/5afc1afe6a458542e974c859ce158f91_normal.jpeg,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",http://twitter.com/klgillum/statuses/805889086514872320,RT @NYCMayor: Today I’m sending letters to the White House and Congress to request reimbursement for the NYPD’s role in protecting Trump To…,05-Dec-16 9:38:25 PM,44,207,en,
1,Mon Dec 05 21:38:25 +0000 2016,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/iNegHA8QPF"",""expanded_url"":""http://politi.co/2gJxpwj"",""display_url"":""politi.co/2gJxpwj"",""indices"":[56,79]}]}",benignopf,195998422,,805889085361385472,,,,http://pbs.twimg.com/profile_images/477659492587278337/OjBEBRZw_normal.jpeg,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/benignopf/statuses/805889085361385472,GOP wagers Americans don’t care about Trump’s conflicts https://t.co/iNegHA8QPF,05-Dec-16 9:38:25 PM,12941,11748,es,"Mexico, D.F."
