X,Y,OBJECTID,County,Contae,Local_Government_Area,Limistéar_Rialtas_Áitiúil,Classification,Cineál,Gaeltacht,Town_Classification,ID,English_Name,Irish_Name,Foirm_Ghinideach,Alternative_Name,IG_E,IG_N,ITM_E,ITM_N,Irish_Validation,Legislation,Validated_By,Date_,Comment_
-6.044594981777363,52.980822106057829,2001,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Wicklow,Cill Mhantáin,,,331386,193985,731308,694020,3,,BF,2006-09-21T00:00:00.000Z,
-6.145285263205596,52.889743176035978,2002,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,Town_3rd,,Redcross,Ráth Naoi,,,324886,183671,724809,683708,3,,BF,2006-09-21T00:00:00.000Z,
-6.082826293983137,52.994604639599387,2003,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Rathnew,Cill Mhantáin,,,328778,195449,728700,695484,3,,BF,2006-09-21T00:00:00.000Z,
-6.628989447751672,52.813017124719863,2004,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,Town_3rd,,Ballyconnell,,,,292494,174402,692424,674441,,,,,
-6.410506622667484,52.872214461152247,2005,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,Town_3rd,,Askanagap,Easca na gCeap,,,307079,181292,707006,681330,,,,,
-6.582536198094036,52.981254712143617,2006,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,Town_3rd,,Knockanarrigan,Cnoc an Aragain,,,295256,193184,695186,693219,3,,BF,2006-09-21T00:00:00.000Z,
-6.224189237845447,53.065787957750928,2007,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Roundwood,An Tóchar,,,319090,203126,719015,703159,3,,BF,2006-09-21T00:00:00.000Z,
-6.292388044073602,53.200587242111261,2008,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Glencree,Gleann Crí,,,314161,218015,714087,718045,,,Fiontar,,
-6.112453627191047,52.922269105699101,2009,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Kilbride,Cill Bhríde,,,327000,187348,726923,687384,3,,BF,2006-09-21T00:00:00.000Z,
-6.710980051268177,52.940778251196711,2010,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Baltinglass,Bealach Conglais,,,286710,188517,686642,688553,3,,BF,2006-09-21T00:00:00.000Z,
-6.53407886454541,53.169660930927868,2011,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Blessington,Baile Coimín,,,298082,214215,698011,714246,3,,BF,2006-09-21T00:00:00.000Z,
-6.49924158244388,52.709668849918494,2012,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,Town_5,,Carnew,Carn an Bhua,,,301482,163076,701410,663118,3,,BF,2006-09-21T00:00:00.000Z,
-6.462783199995671,52.762037371062164,2013,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Coolboy,An Cúl Buí,,,303821,168955,703749,668996,3,,BF,2006-09-21T00:00:00.000Z,
-6.063847319719838,53.071124461911111,2014,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Newcastle,An Caisleán Nua,,,329822,203998,729744,704031,3,,BF,2006-09-21T00:00:00.000Z,
-6.112030838861716,53.092779622848177,2015,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Newtown Mount Kennedy,Baile an Chinnéidigh,,,326529,206322,726452,706354,3,,BF,2006-09-21T00:00:00.000Z,
-6.064598708300022,53.106273686098035,2016,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Kilcoole,Cill Chomhghaill,,,329666,207908,729588,707940,3,,BF,2006-09-21T00:00:00.000Z,
-6.10555371456041,53.110375358476645,2017,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Kilpedder,Cill Pheadair,,,326911,208291,726834,708323,,,Fiontar,,
-6.092335095105595,53.132608884029857,2018,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Delgany,Deilgne,,,327730,210789,727653,710820,3,,BF,2006-09-21T00:00:00.000Z,
-6.079343054785189,53.149118856353823,2019,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Greystones,Na Clocha Liatha,,,328550,212649,728473,712680,3,,BF,2006-09-21T00:00:00.000Z,
-6.136196872261743,53.168592786588839,2020,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Kilmacanoge,Cill Mocheanóg,,,324690,214716,724614,714746,3,,BF,2006-09-21T00:00:00.000Z,
-6.170737087455272,53.19350508969989,2021,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Enniskerry,Áth na Sceire,,,322310,217428,722234,717458,3,,BF,2006-09-21T00:00:00.000Z,
-6.111083425232588,53.200906393608079,2022,WICKLOW,Cill Mhantáin,WICKLOW,,CoP,Ld,N,,,Bray,Bré,,,326275,218355,726198,718385,3,,BF,2006-09-21T00:00:00.000Z,
-6.844671994678876,52.714356194428326,1,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_7,,Fennagh,Fionnmhach,,,278128,163167,678061,663209,3,,BF,2006-09-21T00:00:00.000Z,
-6.854254354529067,52.679088854384567,2,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Garryhill,An Gharbhchoill,,,277542,159232,677476,659275,3,,BF,2006-09-21T00:00:00.000Z,
-6.558615907181332,52.86538596130913,3,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Hacketstown,Baile Haicéid,,,297122,180322,697051,680360,3,,BF,2006-09-21T00:00:00.000Z,
-6.721912753065949,52.71892096501653,4,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Kilbride,Cill Bhríde,,,286414,163815,686346,663857,,,Fiontar,,
-6.789064655145878,52.843062423420776,5,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Killerrig,Cill Dheirge,,,281644,177551,681577,677590,3,,BF,2006-09-21T00:00:00.000Z,
-6.9748163270926,52.735767470056672,6,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Leighlinbridge,Leithghlinn an Droichid,,,269299,165417,669234,665458,3,,BF,2006-09-21T00:00:00.000Z,
-6.769793494606947,52.739103058001149,7,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_7,,Ballon,Balana,,,283141,166005,683073,666046,3,,BF,2006-09-21T00:00:00.000Z,
-7.02344510749741,52.736447512543123,8,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_7,,Oldleighlin,Seanleithghlinn,,,266013,165447,665949,665488,3,,BF,2006-09-21T00:00:00.000Z,
-6.955872370234118,52.703109579909196,9,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Bagenalstown,Muine Bheag,,,270631,161801,670566,661843,,,,,
-6.780415999322933,52.685884418462628,10,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Myshall,Míseal,,,282524,160070,682456,660113,3,,BF,2006-09-21T00:00:00.000Z,
-6.911017025098329,52.752069785316905,11,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Nurney,An Urnaí,,,273581,167294,673515,667335,3,,BF,2006-09-21T00:00:00.000Z,
-6.696058770824735,52.87983709687316,12,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Rathvilly,Ráth Bhile,,,287837,181753,687768,681791,3,,BF,2006-09-21T00:00:00.000Z,
-6.61911333186459,52.891955432637353,13,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_9,,Tiknock,,,,292991,183198,692921,683236,,,,,
-6.73715514996178,52.802550560670831,14,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_4,,Tullow,An Tulach,,,285221,173103,685153,673143,3,,BF,2006-09-21T00:00:00.000Z,
-6.706159749396085,52.755027545179971,15,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Ardattin,Ard Aitinn,,,287407,167852,687338,667893,3,,BF,2006-09-21T00:00:00.000Z,
-6.800015219897869,52.787221680441391,16,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Rathtoe,Ráth Tó,,,281010,171325,680943,671365,3,,BF,2006-09-21T00:00:00.000Z,
-6.684988357634773,52.683210226571632,17,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Kildavin,Cill Damháin,,,288982,159886,688913,659929,3,,BF,2006-09-21T00:00:00.000Z,
-6.929769962769186,52.491144281624813,18,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Saint Mullin's,Tigh Moling,,,272745,138240,672680,638287,3,,BF,2006-09-21T00:00:00.000Z,
-6.861482486926363,52.57223145449484,19,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Ballymurphy,Baile Uí Mhurchú,,,277241,147334,677175,647379,3,,BF,2006-09-21T00:00:00.000Z,
-7.035727460980815,52.800543601405678,20,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Bilboa,Biolbó,,,265088,172568,665024,672608,3,,BF,2006-09-21T00:00:00.000Z,
-7.077522446796327,52.769489434339981,21,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,The Butts,,,,262313,169075,662250,669116,,,,,
-6.895749161829325,52.796968706124133,22,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Tinryland,,,,274535,172306,674469,672346,,,,,
-6.861036257003724,52.864995765733944,23,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Palatine,Cnoc Arda,,,276756,179913,676690,679951,,,Fiontar,,
-6.923078575897198,52.599809150457659,24,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Borris,An Bhuiríos,,,273019,150338,672954,650383,3,,BF,2006-09-21T00:00:00.000Z,
-6.93413786228464,52.836508057683297,25,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,,,Carlow,Ceatharlach,,,271880,176667,671815,676706,3,,BF,2006-09-21T00:00:00.000Z,
-6.647727798753713,52.694799723724515,26,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_3rd,,Clonegall,Cluain na nGall,,,291477,161223,691408,661265,3,,BF,2006-09-21T00:00:00.000Z,
-6.569302150740342,52.826334586303567,27,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_7,,Clonmore,Cluain Mhór,,,296489,175962,696418,676001,3,,BF,2006-09-21T00:00:00.000Z,
-6.900542353149554,52.658521388138794,28,CARLOW,Ceatharlach,CARLOW,,CoP,Ld,N,Town_7,,Corries Cross,Crois na gCoraí,,,274447,156895,674381,656938,3,,BF,2006-09-21T00:00:00.000Z,
-8.016272139534228,54.190083088118193,29,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_10,,Dowra,An Damhshraith,,,198986,326787,598938,826794,3,,BF,2006-09-21T00:00:00.000Z,
-7.050032709874453,53.933483943209261,30,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Drumanespick,Droim an Easpaig,,,262444,298643,662382,798656,3,,BF,2006-09-21T00:00:00.000Z,
-6.969304145888812,53.915609148590079,31,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town-4,,Bailieborough,Coill an Chollaigh,,,267776,296728,667712,796741,3,,BF,2006-09-21T00:00:00.000Z,
-6.805227881340564,53.906872383652264,32,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town-4,,Kingscourt,Dún an Rí,,,278573,295925,678507,795938,3,,BF,2006-09-21T00:00:00.000Z,
-6.945985135714992,53.811521550099911,33,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_9,,Mullagh,An Mullach,,,269480,285165,669416,785181,,,Fiontar,,
-6.897981139325459,53.995009689664627,34,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Shercock,Searcóg,,,272324,305636,672260,805647,3,,BF,2006-09-21T00:00:00.000Z,
-7.704715182333121,54.193765868609383,35,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Swanlinbar,An Muileann Iarainn,,,219323,327237,619270,827244,3,,BF,2006-09-21T00:00:00.000Z,
-7.081324710579694,53.834408946250939,36,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Virginia,Achadh an Iúir,,,260532,287589,660470,787604,3,,BF,2006-09-21T00:00:00.000Z,
-7.066406699702134,53.885570827339073,37,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Kilinkere,Cillín Chéir,,,261439,293296,661377,793310,,,Fiontar,,
-7.030709861122602,53.797246486463038,38,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Lisduff,An Lios Dubh,,,263921,283497,663858,783513,3,,BF,2006-09-21T00:00:00.000Z,
-7.061242042697469,53.958536271408455,39,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Tonyduff,An Tonnaigh Dhubh,,,261671,301422,661609,801434,3,,BF,2006-09-21T00:00:00.000Z,
-6.986575245576464,53.967392339276934,40,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Drumeague,Droim Éag,,,266558,302475,666495,802487,3,,BF,2006-09-21T00:00:00.000Z,
-6.865899222669122,53.968937934055894,41,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Northlands,An Táchairt Thuaidh,,,274475,302767,674410,802779,3,,BF,2006-09-21T00:00:00.000Z,
-6.911164965237234,53.970201397452463,42,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Glasleck,Glasleic,,,271502,302861,671438,802873,3,,BF,2006-09-21T00:00:00.000Z,
-7.022236937186772,54.03062819101789,43,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Madabawn,An Maide Bán,,,264121,309481,664058,809491,3,,BF,2006-09-21T00:00:00.000Z,
-7.892647526348674,54.192147986330625,44,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Glangevlin,Gleann Ghaibhle,,,207056,327022,607006,827029,3,,BF,2006-09-21T00:00:00.000Z,
-7.717893879920229,54.15769286663064,45,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Derrynacreeve,Doire na Criadh,,,218479,323218,618426,823226,3,,BF,2006-09-21T00:00:00.000Z,
-7.959084834480306,54.241654674909746,46,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Gubaveeny,Gob an Mhianaigh,,,202716,332528,602667,832534,3,,BF,2006-09-21T00:00:00.000Z,
-7.898074684478414,54.253254844458091,47,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Moneygashel,Muine na gCaiseal,,,206692,333824,606642,833829,3,,BF,2006-09-21T00:00:00.000Z,
-7.875123173605055,54.292068746544707,48,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Blacklion,An Blaic,,,208180,338146,608130,838151,3,,BF,2006-09-21T00:00:00.000Z,
-7.768120107903386,54.126017454525915,49,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Corlough,Corlach,,,215209,319681,615157,819689,3,,BF,2006-09-21T00:00:00.000Z,
-7.425506324056831,53.829101020447162,50,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Kilcogy,Cill Chóige,,,237877,286760,637820,786775,3,,BF,2006-09-21T00:00:00.000Z,
-7.533682392350988,53.873701744054856,51,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Loch Gowna,Loch Gamhna,,,230722,291672,630666,791686,,,Fiontar,,
-7.464069002283139,53.878317606386283,52,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Loughduff,An Lathaigh Dhubh,,,235297,292218,635240,792232,3,,BF,2006-09-21T00:00:00.000Z,
-7.403786707515942,53.888798873026417,53,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Carrigan,An Carraigín,,,239251,293416,639194,793430,3,,BF,2006-09-21T00:00:00.000Z,
-7.57991801935747,53.921436242468694,54,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Arvagh,Ármhach,,,227649,296966,627594,796979,3,,BF,2006-09-21T00:00:00.000Z,
-7.486246596356501,53.947428442178641,55,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Cornafean,Corr na Féinne,,,233782,299899,633726,799912,3,,BF,2006-09-21T00:00:00.000Z,
-7.407922002711096,53.933085458941392,56,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Bellananagh,Béal Átha na nEach,,,238938,298343,638881,798356,3,,BF,2006-09-21T00:00:00.000Z,
-7.467289904321212,53.92761228659932,57,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Corlismore,Corrlios Mór,,,235043,297703,634987,797716,3,,BF,2006-09-21T00:00:00.000Z,
-7.256315352609806,53.817944959536561,58,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Mount Nugent,Droichead Uí Dhálaigh,,,249031,285621,648971,785637,3,,BF,2006-09-21T00:00:00.000Z,
-7.321387382183142,53.862229158537453,59,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Kilnaleck,Cill na Leice,,,244698,290507,644639,790522,3,,BF,2006-09-21T00:00:00.000Z,
-7.206455767237226,53.863869702249744,60,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Ballyjamesduff,Baile Shéamais Dhuibh,,,252257,290769,652197,790783,3,,BF,2006-09-21T00:00:00.000Z,
-7.113596468265149,53.864495861708185,61,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Lisgrea,Lios Cré,,,258366,290911,658304,790925,3,,BF,2006-09-21T00:00:00.000Z,
-7.179031502889033,53.902569375234208,62,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,New Inn,An Dromainn,,,254012,295097,653951,795110,3,,BF,2006-09-21T00:00:00.000Z,
-7.264827395284746,53.918959211298287,63,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Cross Keys,Carraig an Tobair,,,248353,296859,648294,796872,3,,BF,2006-09-21T00:00:00.000Z,
-7.321541620483319,53.931595178361619,64,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Carrickaboy,Carraigigh Bhuí,,,244614,298228,644555,798241,3,,BF,2006-09-21T00:00:00.000Z,
-7.123418848356324,53.941500630812669,65,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Grousehall,Maigh Leacht,,,257613,299474,657552,799486,3,,BF,2006-09-21T00:00:00.000Z,
-7.362944977205278,53.990600443031916,66,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Cavan,An Cabhán,,,241835,304771,641777,804782,3,,BF,2006-09-21T00:00:00.000Z,
-7.290077635112098,53.991000883448599,67,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Poles,Na Pollaí,,,246614,304861,646555,804872,3,,BF,2006-09-21T00:00:00.000Z,
-7.236639340012478,53.982073561484121,68,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Stradone,Sraith an Domhain,,,250130,303903,650070,803915,3,,BF,2006-09-21T00:00:00.000Z,
-7.177471877790222,53.959478094539286,69,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Clifferna,An Chliaifearna,,,254041,301432,653980,801444,3,,BF,2006-09-21T00:00:00.000Z,
-7.112216579552912,54.034318624251547,70,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_4,,Kill,An Chill,,,258219,309814,658158,809824,3,,BF,2006-09-21T00:00:00.000Z,
-7.202283864953575,54.011100549204471,71,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Tullcoe,Tulaigh Chuach,,,252347,307159,652287,807170,,,Fiontar,,
-7.144853564519051,54.049957476692875,72,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Tullyvin,Tulaigh Bhinn,,,256060,311528,655999,811538,3,,BF,2006-09-21T00:00:00.000Z,
-7.222581337525682,54.04105857441737,73,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Drung,Drong,,,250980,310479,650920,810489,3,,BF,2006-09-21T00:00:00.000Z,
-7.315519467056108,54.047338604198728,74,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Ballyhaise,Béal Átha hÉis,,,244885,311115,644826,811125,3,,BF,2006-09-21T00:00:00.000Z,
-7.37696690741608,54.045210445625138,75,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Butlers Bridge,Droichead an Bhuitléaraigh,,Butlersbridge,240862,310841,640804,810851,3,,BF,2006-09-21T00:00:00.000Z,
-7.370113648179546,54.080372963110314,76,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Cloverhill,Droim Caiside,,,241276,314759,641218,814768,3,,BF,2006-09-21T00:00:00.000Z,
-7.319330723853677,54.099092789148685,77,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Redhills,An Cnoc Rua,,,244579,316873,644521,816882,3,,BF,2006-09-21T00:00:00.000Z,
-7.227008427089015,54.072349781678625,78,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Lisboduff,Lios Bó Dubh,,,250652,313959,650592,813968,3,,BF,2006-09-21T00:00:00.000Z,
-7.433629441241311,53.954272984704815,79,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Crossdoney,Cros Domhnaigh,,,237231,300688,637174,800700,3,,BF,2006-09-21T00:00:00.000Z,
-7.528241002538,54.013872900993256,80,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Killashandra,Cill na Seanrátha,,,230976,307276,630920,807287,3,,BF,2006-09-21T00:00:00.000Z,
-7.628712981136921,54.03769648931312,81,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Doogary,An Dúgharraí,,,224375,309889,624321,809899,3,,BF,2006-09-21T00:00:00.000Z,
-7.575967462348118,54.063275779827599,82,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Ardlougher,Ard Luachra,,,227814,312755,627759,812765,3,,BF,2006-09-21T00:00:00.000Z,
-7.477502526542611,54.06557519476474,83,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_5,,Milltown,Baile an Mhuilinn,,,234259,313054,634203,813064,3,,BF,2006-09-21T00:00:00.000Z,
-7.535026703793219,54.085346677639258,84,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Ballyhugh,Bealach Aodha,,,230478,315229,630423,815238,3,,BF,2006-09-21T00:00:00.000Z,
-7.676763567536653,54.121242034147485,85,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Bawnboy,An Bábhún Buí,,,221184,319173,621131,819181,3,,BF,2006-09-21T00:00:00.000Z,
-7.583961893456175,54.116221531825524,86,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Ballyconnell,Béal Átha Conaill,,,227256,318645,627201,818654,3,,BF,2006-09-21T00:00:00.000Z,
-7.449677101375894,54.101907088095132,87,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,,,Belturbet,Béal Tairbirt,,,236050,317112,635993,817121,3,,BF,2006-09-21T00:00:00.000Z,
-7.04741631023668,53.980812484213409,88,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_3rd,,Canningstown,Baile Chainín,,,262545,303913,662483,803925,3,,BF,2006-09-21T00:00:00.000Z,
-7.075743256271757,54.073726960013936,89,CAVAN,An Cabhán,CAVAN,,CoP,Ld,N,Town_5,,Cootehill,Muinchille,,,260552,314231,660490,814240,3,,BF,2006-09-21T00:00:00.000Z,
-8.89676357120188,52.938651463455621,90,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Crusheen,Croisín,,,139756,187878,539720,687915,3,,BF,2006-09-21T00:00:00.000Z,
-9.525991307337268,52.730847761514539,91,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Doonbeg,An Dún Beag,,,96962,165468,496935,665510,3,,BF,2006-09-21T00:00:00.000Z,
-8.988737693488849,52.847421849159964,92,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Ennis,Inis,,,133433,177807,533398,677846,3,,BF,2006-09-21T00:00:00.000Z,
-8.648652783406604,52.926064128255298,93,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Feakle,An Fhiacail,,,156425,186298,556385,686335,3,,BF,2006-09-21T00:00:00.000Z,
-9.218331720812447,52.989942707588611,94,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Kilfenora,Cill Fhionnúrach,,,118234,193904,518202,693940,3,,BF,2006-09-21T00:00:00.000Z,
-9.644403633092804,52.682819123900245,95,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_5,,Kilkee,Cill Chaoi,,,88841,160300,488816,660343,3,,BF,2006-09-21T00:00:00.000Z,
-8.747041049738137,52.807152108579125,96,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Kilkishen,Cill Chisín,,,149671,173129,549632,673169,3,,BF,2006-09-21T00:00:00.000Z,
-9.107666448010585,52.67332974046888,97,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Killadysert,Cill an Dísirt,,,125122,158550,525089,658594,3,,BF,2006-09-21T00:00:00.000Z,
-9.087304095947829,52.971080247696392,98,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Killinaboy,Cill Iníne Baoith,,,127001,191664,526967,691700,3,,BF,2006-09-21T00:00:00.000Z,
-9.321151441217674,52.720992684880194,99,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Kilmihil,Cill Mhichíl,,,110779,164098,510749,664140,3,,BF,2006-09-21T00:00:00.000Z,
-8.782636391689442,52.778170130416981,100,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Kilmurry,Cill Mhuire,,,147235,169929,547197,669970,3,,BF,2006-09-21T00:00:00.000Z,
-9.078133206837514,52.868125261710247,101,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Kilnamona,Cill na Móna,,,127445,180197,527411,680236,3,,BF,2006-09-21T00:00:00.000Z,
-9.485939608068007,52.640696116589332,102,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Kilrush,Maigh Sheasta,,,99461,155380,499433,655424,3,,BF,2006-09-21T00:00:00.000Z,
-9.298392079511961,52.98247107543461,103,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_10,,Kilshanny,Cill Seanaigh,,,112843,193167,512812,693203,3,,BF,2006-09-21T00:00:00.000Z,
-9.538121488390125,52.667814598213333,104,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Moyasta,Maigh Sheasta,,,95993,158471,495966,658515,3,,BF,2006-09-21T00:00:00.000Z,
-9.333520370409083,52.62851443108584,105,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Knock,An Cnoc,,,109753,153822,509723,653867,3,,BF,2006-09-21T00:00:00.000Z,
-9.392242561199843,52.938364290735521,106,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Liscannor,Lios Ceannúir,,,106444,188377,506415,688414,3,,BF,2006-09-21T00:00:00.000Z,
-9.158158865486742,52.744673252927107,107,CLARE,An Clár,CLARE,,CoP,Ld,N,,,Liscasey,Lios Uí Chathasaigh,,,121835,166543,521802,666585,3,,BF,2006-09-21T00:00:00.000Z,
-9.28971596939728,53.030166333076068,108,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Lisdoonvarna,Lios Dúin Bhearna,,,113521,198464,513490,698499,3,,BF,2006-09-21T00:00:00.000Z,
-8.429832651219767,52.931721718419098,109,CLARE,An Clár,CLARE,,CoP,Ld,N,Town_3rd,,Mountshannon,Baile Uí Bheoláin,,,171145,186817,571102,686854,3,,BF,2006-09-21T00:00:00.000Z,
