X,Y,OBJECTID,County,Contae,Local_Government_Area,Limistéar_Rialtas_Áitiúil,Classification,Cineál,Gaeltacht,Town_Classification,ID,English_Name,Irish_Name,Foirm_Ghinideach,Alternative_Name,IG_E,IG_N,ITM_E,ITM_N,Irish_Validation,Legislation,Validated_By,Date_,Comment_
-6.917675804817035,52.735628271032475,1,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17001,AGHA,Achadh,,,273158,165458,673093,665499,,,Fiontar,,
-6.949912170788098,52.800318602767724,2,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17002,BALLINACARRIG,Baile na Carraige,,,270876,172624,670811,672664,,,Fiontar,,
-6.693053072578461,52.751908670102729,3,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17003,BALLINTEMPLE,Baile an Teampaill,,,288298,167521,688229,667562,,,Fiontar,,
-6.782332722537689,52.727035212512185,4,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17004,BALLON,Balana,,,282316,164647,682249,664689,,,Fiontar,,
-6.947958988897408,52.627267734131365,5,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17005,BALLYELLIN,Baile Eilín,,,271289,153369,671224,653413,,,Fiontar,,
-6.911351986462714,52.697019507116174,6,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17006,BALLYMOON,Baile Muáin,,,273651,161168,673585,661210,,,Fiontar,,
-6.850687332845138,52.545556875254334,7,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17007,BALLYMURPHY,Baile Uí Mhurchú,,,278021,144377,677954,644423,,,Fiontar,,
-6.932700631399229,52.597496328888482,8,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17008,BORRIS,An Bhuiríos,,,272371,150071,672306,650116,,,Fiontar,,
-6.849618268602551,52.857012074414754,9,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17009,BURTON HALL,Baile na Cille,,,277539,179037,677473,679075,,,Fiontar,,
-6.915393058841578,52.852552848713998,10,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17010,CARLOW RURAL,Ceatharlach (Tuath),,,273116,178471,673051,678510,,,Fiontar,,
-6.929096125764827,52.835716668357968,11,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17011,CARLOW URBAN,Ceatharlach (Uirbeach),,,272221,176584,672156,676623,,,Fiontar,,
-7.002494757234133,52.792071739745843,12,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17012,CLOGRENAN,Cloch Ghrianáin,,,267342,171656,667278,671696,,,Fiontar,,
-6.674675720234463,52.694564766542655,13,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17013,CLONEGALL,Cluain na nGall,,,289656,161163,689587,661205,,,Fiontar,,
-6.576602888655817,52.831788476679407,14,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17014,CLONMORE,Cluain Mhór,,,295984,176559,695914,676598,,,Fiontar,,
-6.822718729011696,52.573623126485707,15,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17015,COONOGUE,Cuanóg,,,279867,147531,679800,647576,,,Fiontar,,
-6.904350101100723,52.660534103477957,16,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17016,CORRIES,Na Coraí,,,274186,157115,674120,657158,,,Fiontar,,
-6.734981353558954,52.656042691648267,17,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17017,CRANEMORE,An Corrán Mór,,,285654,156803,685586,656846,,,Fiontar,,
-6.857719351123276,52.719722823936742,18,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17018,FENNAGH,Fionnmhach,,,277236,163750,677170,663792,,,Fiontar,,
-6.832989310623742,52.664607735464685,19,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17019,GARRYHILL,An Gharbhchoill,,,279007,157644,678940,657687,,,Fiontar,,
-6.889467417472321,52.494584045391136,20,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17020,GLYNN,An Gleann,,,275477,138664,675411,638711,,,Fiontar,,
-6.799659449113729,52.820070245977114,21,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17021,GRANGEFORD,An Ghráinseach,,,280973,174981,680906,675020,,,Fiontar,,
-6.558816229249058,52.869648905409527,22,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17022,HACKETSTOWN,Baile Haicéid,,,297099,180796,697028,680834,,,Fiontar,,
-6.631761712592604,52.848966763391104,23,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17023,HAROLDSTOWN,Baile Arúil,,,292231,178398,692161,678437,,,Fiontar,,
-6.854342328130633,52.834380594167357,24,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17024,JOHNSTOWN,Baile Sheáin,,,277261,176513,677195,676552,,,Fiontar,,
-6.862762585551268,52.796108873172464,25,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17025,KELLISTOWN,Cill Asna,,,276761,172245,676695,672285,,,Fiontar,,
-6.740712384698058,52.736892274525424,26,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17026,KILBRIDE,Cill Bhríde,,,285109,165793,685041,665834,,,Fiontar,,
-6.87578146552116,52.622838608397551,27,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17027,KILLEDMOND,Coill Éamainn,,,276184,152950,676118,652994,,,Fiontar,,
-6.814474358511824,52.846491728732289,28,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17028,KILLERRIG,Cill Dheirge,,,279926,177904,679859,677943,,,Fiontar,,
-6.767273353124019,52.867142329200199,29,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17029,KINEAGH,Cinn Eich,,,283067,180256,682999,680294,,,Fiontar,,
-6.872425892523892,52.582708961463204,30,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17030,KYLE,Cnoc an Tóchair,,,276481,148488,676415,648533,,,Fiontar,,
-6.995453534574531,52.716017151250313,31,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17031,LEIGHLINBRIDGE,Leitheanach,,,267935,163199,667871,663241,,,Fiontar,,
-6.901179350936371,52.53930389463666,32,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17032,MARLEY,Marlaí,,,274606,143628,674540,643674,,,Fiontar,,
-6.93769977697191,52.706237862035877,33,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17033,MUINEBEAG RURAL,Muine Bheag (Tuath),,,271854,162167,671789,662209,,,Fiontar,,
-6.964671522715042,52.698944271979542,34,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17034,MUINEBEAG URBAN,Muine Bheag (Uirbeach),,,270043,161329,669978,661371,,,Fiontar,,
-6.781888058055717,52.66859673137813,35,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17035,MYSHALL,Míseal,,,282457,158145,682389,658188,,,Fiontar,,
-6.920318093521096,52.768917886670451,36,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17036,NURNEY,An Urnaí,,,272924,169159,672859,669200,,,Fiontar,,
-7.040047153627024,52.732978791215132,37,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17037,OLDLEIGHLIN,Seanleithghlinn,,,264897,165045,664833,665087,,,Fiontar,,
-6.725772004581069,52.895089074312232,38,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17038,RAHILL,Ráth Choill,,,285806,183415,685738,683452,,,Fiontar,,
-6.810595487479545,52.620341416593433,39,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17039,RATHANNA,Ráth Ana,,,280603,152743,680536,652787,,,Fiontar,,
-7.032152035960441,52.775221929960225,40,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17040,RATHORNAN,Ráth Thornáin,,,265367,169753,665303,669794,,,Fiontar,,
-6.79164987393882,52.753637253547751,41,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17041,RATHRUSH,Ráth Rois,,,281637,167597,681570,667638,,,Fiontar,,
-6.678863455444295,52.888320732164516,42,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17042,RATHVILLY,Ráth Bhile,,,288977,182718,688908,682756,,,Fiontar,,
-7.078958456830277,52.751299634895197,43,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17043,RIDGE,An Droim,,,262242,167050,662179,667091,,,Fiontar,,
-6.781970931948793,52.702825668005602,44,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17044,SHANGARRY,An Seangharraí,,,282386,161954,682319,661996,,,Fiontar,,
-6.9578365764557,52.654805580264927,45,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17045,SLIGUFF,Slí Dhubh,,,270576,156424,670511,656467,,,Fiontar,,
-6.738327038802275,52.835325428966897,46,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17046,TANKARDSTOWN,Baile Thancaird,,,285078,176749,685010,676788,,,Fiontar,,
-6.874742841244631,52.755928731529188,47,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17047,TEMPLEPETER,Teampall Pheadair,,,276023,167761,675957,667802,,,Fiontar,,
-6.625085675424894,52.887323829532534,48,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17048,TIKNOCK,Tigh an Chnoic,,,292599,182675,692529,682713,,,Fiontar,,
-6.929528621505758,52.51199568930361,49,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17049,TINNAHINCH,Tigh na hInse,,,272727,140560,672662,640607,,,Fiontar,,
-6.734612925727086,52.788456709674172,50,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17050,TULLOW RURAL,An Tulach (Tuath),,,285420,171538,685352,671578,,,Fiontar,,
-6.737813720738383,52.805415858132278,51,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17051,TULLOW URBAN,An Tulach (Uirbeach),,,285171,173421,685103,673461,,,Fiontar,,
-6.776970046101414,52.796954413741439,52,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17052,TULLOWBEG,An Tulach Bheag,,,282547,172434,682479,672474,,,Fiontar,,
-6.7039709446429,52.851161218154012,53,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17053,WILLIAMSTOWN,Baile Liam,,,287362,178552,687293,678591,,,Fiontar,,
-6.942483259216867,52.838784781843948,54,CARLOW,Ceatharlach,CARLOW,,ED,T,N,,17054,GRAIGUE URBAN,An Ghráig (Uirbeach),,,271314,176912,671249,676951,,,Fiontar,,
-7.53334262684501,54.09922336364771,55,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27001,ARDUE,Ard Aodha,,,230578,316774,630523,816783,,,Fiontar,,
-7.579956883871197,53.931213281645434,56,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27002,ARVAGH,Ármhach,,,227640,298054,627585,798067,,,Fiontar,,
-7.160258538039579,54.07436456126274,57,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27003,ASHFIELD,Droim Lócháin,,,255019,314233,654958,814242,,,Fiontar,,
-6.979735827994437,53.924792567569689,58,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27004,BAILIEBOROUGH,Coill an Chollaigh,,,267075,297740,667012,797753,,,Fiontar,,
-7.431835523644915,53.896806836414463,59,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27005,BALLINTEMPLE,Baile an Teampaill,,,237400,294292,637343,794306,,,Fiontar,,
-7.617123244177774,54.121013196321663,60,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27006,BALLYCONNELL,Béal Átha Conaill,,,225084,319167,625030,819175,,,Fiontar,,
-7.351059584905676,54.044929666757398,61,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27007,BALLYHAISE,Béal Átha hÉis,,,242559,310825,642501,810835,,,Fiontar,,
-7.21709386429218,53.869789713130842,62,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27008,BALLYJAMESDUFF,Baile Fhinn,,,251550,291420,651490,791434,,,Fiontar,,
-7.352010579852352,53.82940054479694,63,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27009,BALLYMACHUGH,Baile Mhic Aodha,,,242716,286835,642658,786850,,,Fiontar,,
-7.706969621647088,54.085106495629674,64,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27010,BALLYMAGAURAN,Baile Mhic Shamhráin,,,219226,315142,619173,815151,,,Fiontar,,
-7.681625665594333,54.12353738471969,65,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27011,BAWNBOY,An Bábhún Buí,,,220865,319427,620812,819435,,,Fiontar,,
-7.408976260539082,53.928525666610497,66,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27012,BELLANANAGH,Béal Átha na nEach,,,238873,297835,638816,797848,,,Fiontar,,
-7.45109173519639,54.102461689437639,67,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27013,BELTURBET,Béal Tairbirt (Uirbeach),,,235957,317173,635900,817182,,,Fiontar,,
-7.852298589421706,54.132970353718953,68,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27014,BENBRACK,An Bhinn Bhreac,,,209704,320440,609653,820448,,,Fiontar,,
-7.614656704163972,54.063684499255565,69,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27015,BILBERRY,An Mullach Mór,,,225280,312786,625226,812796,,,Fiontar,,
-7.523730459884336,53.914451002316902,70,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27016,BRUCE HALL,Goirtín an Tairbh,,,231346,296212,631290,796225,,,Fiontar,,
-7.376219262329264,54.055369768967466,71,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27017,BUTLER'S BRIDGE,Droichead an Bhuitléaraigh,,,240901,311972,640843,811982,,,Fiontar,,
-7.084325420892604,53.969048720365549,72,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27018,CANNINGSTOWN,Baile Chainín,,,260141,302572,660079,802584,,,Fiontar,,
-7.565589482593347,54.071155344502252,73,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27019,CARN,An Carn,,,228488,313636,628433,813646,,,Fiontar,,
-7.004175526562805,53.880532508298444,74,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27020,CARNAGARVE,Carn na nGarbh,,,265539,292791,665476,792805,,,Fiontar,,
-7.431939470394962,54.048286296429467,75,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27021,CARRAFIN,Cora Finne,,,237258,311153,637201,811163,,,Fiontar,,
-7.192858326547978,53.825460828849671,76,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27022,CASTLERAHAN,Caisleán Raithin,,,253200,286504,653140,786519,,,Fiontar,,
-7.386356693121344,54.088777914485966,77,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27023,CASTLESAUNDERSON,Caisleán Shandarsan,,,240204,315685,640147,815694,,,Fiontar,,
-7.399067558298745,54.006664904685252,78,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27024,CAVAN RURAL,An Cabhán (Tuath),,,239450,306538,639393,806549,,,Fiontar,,
-7.363867202606724,53.992123982430122,79,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27025,CAVAN URBAN,An Cabhán (Uirbeach),,,241773,304940,641715,804951,,,Fiontar,,
-7.314847082916331,54.018588277652071,80,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27026,CLONERVY,Cluain Oirbhe,,,244960,307915,644901,807926,,,Fiontar,,
-7.051368075291021,54.064506068153683,81,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27027,COOTEHILL RURAL,Muinchille (Tuath),,,262161,313225,662099,813235,,,Fiontar,,
-7.087689439500467,54.073153170639671,82,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27028,COOTEHILL URBAN,Muinchille (Uirbeach),,,259771,314157,659709,814166,,,Fiontar,,
-7.514416757674584,53.966766883913706,83,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27029,CORR,An Chorr,,,231918,302039,631862,802051,,,Fiontar,,
-7.045946298281559,54.011776698939123,84,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27030,CORRANEARY,Corr an Aoire,,,262595,307361,662533,807372,,,Fiontar,,
-7.037143768504587,53.849007153727484,85,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27031,CROSSBANE,An Chrois Bhán,,,263419,289252,663356,789267,,,Fiontar,,
-7.466399888096009,53.963957274467241,86,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27032,CROSSDONEY,Cros Domhnaigh,,,235071,301749,635015,801761,,,Fiontar,,
-7.258907715694154,53.925716458782546,87,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27033,CROSSKEYS,Carraig an Tobair,,,248734,297615,648675,797628,,,Fiontar,,
-7.27337051188284,53.967869426551353,88,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27034,CUTTRAGH,Cutrach,,,247736,302297,647677,802309,,,Fiontar,,
-7.341597459599353,53.920887369240731,89,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27035,DENN,Deinn,,,243307,297024,643249,797037,,,Fiontar,,
-7.369574564650616,53.891850161896507,90,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27036,DERRIN,An Doirín,,,241498,293775,641440,793789,,,Fiontar,,
-7.939935468154556,54.212344612442969,91,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27037,DERRYLAHAN,Doire Leathan,,,203968,329267,603918,829273,,,Fiontar,,
-7.886233856867037,54.167404537384961,92,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27038,DERRYNANANTA,Doire na Neanta,,,207479,324269,607429,824276,,,Fiontar,,
-7.579776141317055,54.038559843894475,93,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27039,DIAMOND,Droim Chartach,,,227581,310003,627526,810013,,,Fiontar,,
-7.635937666074441,54.03202148969303,94,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27040,DOOGARY,An Dúgharraí,,,223905,309254,623851,809265,,,Fiontar,,
-8.000291196865692,54.201118559554736,95,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27041,DOWRA,An Damhshraith,,,200030,328015,599981,828022,,,Fiontar,,
-7.081854331827114,53.933767361161422,96,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27042,DRUMANESPICK,Droim an Easpaig,,,260354,298647,660292,798660,,,Fiontar,,
-7.471932923587395,53.92286113454017,97,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27043,DRUMCARBAN,Droim Chearbán,,,234742,297172,634686,797185,,,Fiontar,,
-7.283549122408505,54.076339140590669,98,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27044,DRUMCARN,Droim Chairn,,,246946,314364,646887,814373,,,Fiontar,,
-7.432422174964521,53.849011667838575,99,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27045,DRUMLUMMAN,Droim Lomáin,,,237404,288972,637347,788987,,,Fiontar,,
-7.249983003262479,54.032794623721777,100,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27046,DRUNG,Drong,,,249194,309540,649135,809550,,,Fiontar,,
-7.902274954005409,54.190188321575086,101,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27047,DUNMAKEEVER,Dún Mhic Íomhair,,,206428,326803,606378,826810,,,Fiontar,,
-6.900819577542917,53.900515410827353,102,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27048,ENNISKEEN,Inis Caoin,,,272302,295116,672237,795129,,,Fiontar,,
-7.948954192347701,54.283307804063782,103,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27049,ESKEY,Droichead na hEasca,,,203373,337165,603324,837170,,,Fiontar,,
-7.276556936744511,53.89385083436418,104,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27050,GRADDUM,,,,247611,294056,647552,794070,,,,,
-7.417359035538673,54.109204295888794,105,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27051,GRILLY,An Ghreallaigh,,,238157,317941,638100,817950,,,Fiontar,,
-7.261094415722692,53.802670567396959,106,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27052,KILBRIDE,Cill Bhríde,,,248734,283918,648674,783934,,,Fiontar,,
-7.460237820635524,53.828606305396029,107,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27053,KILCOGY,Cill Chóige,,,235591,286687,635534,786702,,,Fiontar,,
-7.471015794995955,54.115589448213505,108,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27054,KILCONNY,Coill Chonnaidh,,,234642,318624,634586,818633,,,Fiontar,,
-7.405761478445126,53.805298825816912,109,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27055,KILGOLAGH,Coill Ghabhlach,,,239199,284121,639142,784137,,,Fiontar,,
-7.392960344200608,53.866431691659912,110,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27056,KILL,An Chill,,,239985,290933,639927,790947,,,Fiontar,,
-7.560177748811054,54.017947816245766,111,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27057,KILLASHANDRA,Cill na Seanrátha,,,228879,307716,628824,807727,,,Fiontar,,
-7.96807238115736,54.244811327055288,112,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27058,KILLINAGH,Cill Laighneach,,,202130,332879,602081,832885,,,Fiontar,,
-7.079405623793662,53.896949222101703,113,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27059,KILLINKERE,Cillín Chéir,,,260568,294551,660506,794565,,,Fiontar,,
-7.464052467312628,53.998444421803597,114,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27060,KILLYKEEN,Coillidh Chaoin,,,235196,305589,635140,805600,,,Fiontar,,
-7.296556619695582,53.862535504270653,115,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27061,KILNALECK,Cill na Leice,,,246331,290558,646272,790572,,,Fiontar,,
-7.779950976572799,54.179900129768541,116,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27062,KINAWLEY,Cill Náile,,,214417,325676,614365,825683,,,Fiontar,,
-6.826581409420707,53.909015106289161,117,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27063,KINGSCOURT,Dún an Rí,,,277166,296140,677100,796153,,,Fiontar,,
-6.981713369779183,54.021763794580195,118,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27064,KNAPPAGH,An Chnapach,,,266790,308532,666727,808542,,,Fiontar,,
-7.200932155287613,54.005205613092947,119,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27065,LARAH NORTH,Láithreach,,,252443,306504,652383,806515,,,Fiontar,,
-7.158329984852148,53.962652478246305,120,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27066,LARAH SOUTH,Leathráth Thuaidh,,,255293,301800,655232,801812,,,Fiontar,,
-6.867189511244527,53.932033347591897,121,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27067,LISAGOAN,Luimneach Theas (Tuath),,,274456,298658,674391,798671,,,Fiontar,,
-7.639630806971401,54.079756785409828,122,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27068,LISSANOVER,Lios an Daill Thiar,,,223636,314567,623582,814576,,,Fiontar,,
-7.49214504405734,53.878170085218571,123,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27069,LOUGHDAWAN,Loch Luíoch,,,233450,292188,633394,792202,,,Fiontar,,
-7.163611159548351,53.862446472521505,124,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27070,LURGAN,An Lorgain,,,255078,290643,655017,790657,,,Fiontar,,
-7.492818303634837,54.048558427203858,125,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27071,MILLTOWN,Baile an Mhuilinn,,,233270,311153,633214,811163,,,Fiontar,,
-7.343231911914911,53.962232877172625,126,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27072,MOYNEHALL,Eochaill,,,243157,301625,643099,801637,,,Fiontar,,
-6.977272502955479,53.82245058336818,127,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27073,MULLAGH,An Mullach,,,267402,286352,667338,786367,,,Fiontar,,
-7.103958097085306,53.801833150955623,128,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27074,MUNTERCONNAUGHT,Muintir Chonnacht,,,259088,283944,659026,783960,,,Fiontar,,
-7.774608335970998,54.151082056726345,129,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27075,PEDARA VOHERS,Crosbhóthar Pheadar an Bhóthair,,,214776,322469,614724,822477,,,Fiontar,,
-7.211458436372179,54.057610493963523,130,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27076,RAKENNY,Ráth Cionaoith,,,251688,312329,651628,812339,,,Fiontar,,
-7.344895152945307,54.09318710777773,131,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27077,REDHILL,An Cnoc Rua,,,242913,316200,642855,816209,,,Fiontar,,
-7.546057219228696,53.875402644373949,132,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27078,SCRABBY,An Screabach,,,229906,291856,629851,791870,,,Fiontar,,
-6.933416570406577,53.988185165327579,133,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27079,SHERCOCK,Searcóg,,,270012,304841,669948,804852,,,Fiontar,,
-7.014418734603233,53.964892094561392,134,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27080,SKEAGH,Sceitheach,,,264735,302171,664672,802183,,,Fiontar,,
-7.575050612575335,53.982461612308541,135,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27081,SPRINGFIELD,Corr an Dairín,,,227928,303760,627873,803772,,,Fiontar,,
-7.222722064929924,53.96883749772109,136,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27082,STRADONE,Sraith an Domhain,,,251059,302440,650999,802452,,,Fiontar,,
-7.743282271553865,54.196621809126604,137,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27083,SWANLINBAR,An Muileann Iarainn,,,216804,327545,616752,827552,,,Fiontar,,
-6.911602524458152,53.959843938626676,138,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27084,TAGHART,An Táchairt,,,271491,301708,671427,801720,,,Fiontar,,
-8.023604540779072,54.231721251288576,139,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27085,TEEBANE,An Taobh Bán,,,198509,331422,598461,831428,,,Fiontar,,
-7.781259771608687,54.123454144352557,140,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27086,TEMPLEPORT,Teampall an Phoirt,,,214351,319393,614299,819401,,,Fiontar,,
-7.143512727468607,53.898187516185473,141,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27087,TERMON,An Tearmann,,,256352,294636,656291,794650,,,Fiontar,,
-7.679003683004918,54.165880337818137,142,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27088,TIRCAHAN,Tír Chatháin,,,221015,324141,620962,824148,,,Fiontar,,
-7.902563983629194,54.256205820201025,143,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27089,TUAM,Tuaim,,,206399,334152,606349,834157,,,Fiontar,,
-7.120309715423466,54.030585919534573,144,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27090,TULLYVIN EAST,Tulaigh Bhinn Thoir,,,257694,309392,657633,809402,,,Fiontar,,
-7.142990318101759,54.019534918708665,145,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27091,TULLYVIN WEST,Tulaigh Bhinn Thiar,,,256223,308143,656162,808154,,,Fiontar,,
-7.063001091932838,53.826979137354243,146,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27092,VIRGINIA,Achadh an Iúir,,,261749,286778,661687,786793,,,Fiontar,,
-7.184604156993892,53.927409662759999,147,CAVAN,An Cabhán,CAVAN,,ED,T,N,,27093,WATERLOO,Carraig na Madadh,,,253613,297857,653553,797870,,,Fiontar,,
-9.068851159321456,53.136587226642995,148,CLARE,An Clár,CLARE,,ED,T,N,,37001,ABBEY,An Mhainistir,,,128515,210064,528481,710096,,,Fiontar,,
-9.348756999145721,52.831653387848519,149,CLARE,An Clár,CLARE,,ED,T,N,,37002,ANNAGH,An tEanach,,,109145,176446,509115,676486,,,Fiontar,,
-8.684194454548603,52.92490310688779,150,CLARE,An Clár,CLARE,,ED,T,N,,37003,AYLE,An Aill,,,154033,186191,553994,686228,,,Fiontar,,
